article_id,title,user_id
1364.0,predicting churn with the spss random tree algorithm,125
1360.0,pixieapp for outlier detection,125
1437.0,what caused the challenger disaster?,125
1420.0,use apache systemml and spark for machine learning,125
673.0,predict chronic kidney disease using spss modeler flows,242
1330.0,insights from new york car accident reports,322
1386.0,small steps to tensorflow,2408
1351.0,model bike sharing data with spss,125
669.0,70 amazing free data sources you should know,2408
669.0,70 amazing free data sources you should know,2409
669.0,70 amazing free data sources you should know,2350
1183.0,categorize urban density,2406
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,1291
1183.0,categorize urban density,2350
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,1291
1183.0,categorize urban density,2410
673.0,predict chronic kidney disease using spss modeler flows,2410
1183.0,categorize urban density,2406
1183.0,categorize urban density,2410
1183.0,categorize urban density,2406
1183.0,categorize urban density,2410
1183.0,categorize urban density,2410
1439.0,working with ibm cloud object storage in r,2410
1183.0,categorize urban density,2410
1386.0,small steps to tensorflow,2410
1263.0,country statistics: unemployment rate,1281
1439.0,working with ibm cloud object storage in r,242
1336.0,learn basics about notebooks and apache spark,242
1436.0,welcome to pixiedust,110
1400.0,uci ml repository: chronic kidney disease data set,1446
1055.0,access postgresql with python,2411
943.0,discover hidden facebook usage insights,395
943.0,discover hidden facebook usage insights,395
943.0,discover hidden facebook usage insights,395
1314.0,healthcare python streaming application demo,110
1336.0,learn basics about notebooks and apache spark,110
669.0,70 amazing free data sources you should know,2412
669.0,70 amazing free data sources you should know,2412
673.0,predict chronic kidney disease using spss modeler flows,251
669.0,70 amazing free data sources you should know,2412
1400.0,uci ml repository: chronic kidney disease data set,251
1400.0,uci ml repository: chronic kidney disease data set,251
684.0,flexdashboard: interactive dashboards for r,251
1386.0,small steps to tensorflow,2161
1356.0,occupation (2015): united states demographic measures,2413
673.0,predict chronic kidney disease using spss modeler flows,2413
1271.0,customer demographics and sales,2284
1439.0,working with ibm cloud object storage in r,46
1439.0,working with ibm cloud object storage in r,46
673.0,predict chronic kidney disease using spss modeler flows,2414
669.0,70 amazing free data sources you should know,641
673.0,predict chronic kidney disease using spss modeler flows,641
1162.0,analyze energy consumption in buildings,1355
1174.0,breast cancer wisconsin (diagnostic) data set,1355
1271.0,customer demographics and sales,2414
1328.0,income (2015): united states demographic measures,2415
1304.0,gosales transactions for logistic regression model,2416
673.0,predict chronic kidney disease using spss modeler flows,2415
1431.0,visualize car data with brunel,2417
1183.0,categorize urban density,2415
1183.0,categorize urban density,2415
1056.0,access postgresql with r,2414
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2355
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),21
684.0,flexdashboard: interactive dashboards for r,1582
1336.0,learn basics about notebooks and apache spark,2355
669.0,70 amazing free data sources you should know,203
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",2355
1053.0,access mysql with python,203
1329.0,ingest data from message hub in a streams flow,2355
641.0,"perform sentiment analysis with lstms, using tensorflow",21
821.0,using rstudio in ibm data science experience,2414
278.0,deep learning trends and an example,251
1271.0,customer demographics and sales,2418
153.0,"predicting flight cancellations using weather data, part 3",69
237.0,deep learning with data science experience,251
669.0,70 amazing free data sources you should know,2418
1050.0,"jupyter notebooks with scala, python, or r kernels",251
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",155
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,2206
164.0,learn tensorflow and deep learning together and now!,641
1305.0,gosales transactions for naive bayes model,2419
641.0,"perform sentiment analysis with lstms, using tensorflow",2420
1394.0,the nurse assignment problem data,2421
1263.0,country statistics: unemployment rate,1281
109.0,tensorflow quick tips,641
669.0,70 amazing free data sources you should know,2420
1278.0,develop a scala spark model on chicago building violations,2206
1278.0,develop a scala spark model on chicago building violations,2206
1304.0,gosales transactions for logistic regression model,2407
1305.0,gosales transactions for naive bayes model,2407
1431.0,visualize car data with brunel,2417
1336.0,learn basics about notebooks and apache spark,2206
641.0,"perform sentiment analysis with lstms, using tensorflow",119
152.0,how to solve 90% of nlp problems,119
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),119
122.0,watson machine learning for developers,119
122.0,watson machine learning for developers,21
525.0,new shiny cheat sheet and video tutorial,2305
1052.0,access db2 warehouse on cloud and db2 with python,2410
1198.0,country statistics: commercial bank prime lending rate,41
1057.0,"adolescent fertility rate (births per 1,000 women ages 15-19), worldwide",2410
1271.0,customer demographics and sales,2416
1183.0,categorize urban density,2073
673.0,predict chronic kidney disease using spss modeler flows,2410
122.0,watson machine learning for developers,2073
1320.0,housing (2015): united states demographic measures,2073
1183.0,categorize urban density,2410
1183.0,categorize urban density,2073
673.0,predict chronic kidney disease using spss modeler flows,1627
1183.0,categorize urban density,2410
1400.0,uci ml repository: chronic kidney disease data set,1627
153.0,"predicting flight cancellations using weather data, part 3",21
1400.0,uci ml repository: chronic kidney disease data set,1627
1439.0,working with ibm cloud object storage in r,2374
1400.0,uci ml repository: chronic kidney disease data set,1627
1400.0,uci ml repository: chronic kidney disease data set,1627
1400.0,uci ml repository: chronic kidney disease data set,1627
669.0,70 amazing free data sources you should know,2374
1368.0,putting a human face on machine learning,2416
641.0,"perform sentiment analysis with lstms, using tensorflow",2422
1060.0,airbnb data for analytics: amsterdam listings,2422
1429.0,use deep learning for image classification,2376
1429.0,use deep learning for image classification,2377
641.0,"perform sentiment analysis with lstms, using tensorflow",2422
669.0,70 amazing free data sources you should know,1633
1396.0,times world university ranking analysis,2335
353.0,sparklyr — r interface for apache spark,1163
1174.0,breast cancer wisconsin (diagnostic) data set,2348
1278.0,develop a scala spark model on chicago building violations,1163
1368.0,putting a human face on machine learning,64
475.0,gradient boosting explained,58
903.0,an attempt to understand boosting algorithm(s),58
607.0,recommendation system algorithms – stats and bots,58
1164.0,analyze open data sets with pandas dataframes,2423
1368.0,putting a human face on machine learning,64
1052.0,access db2 warehouse on cloud and db2 with python,2423
1052.0,access db2 warehouse on cloud and db2 with python,1046
669.0,70 amazing free data sources you should know,194
1314.0,healthcare python streaming application demo,38
1293.0,finding optimal locations of new store using decision optimization,885
1183.0,categorize urban density,2424
673.0,predict chronic kidney disease using spss modeler flows,2320
1394.0,the nurse assignment problem data,2421
122.0,watson machine learning for developers,252
1183.0,categorize urban density,2425
1338.0,ml optimization using cognitive assistant,252
1400.0,uci ml repository: chronic kidney disease data set,2320
1271.0,customer demographics and sales,2425
